Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Sales,City,State,Hour
244892,ThinkPad Laptop,1,999.99,2019-08-15 23:25:00,"488 Spruce St, Austin, TX 73301",8,999.99, Austin, TX 73301,23
244892,AAA Batteries (4-pack),1,2.99,2019-08-15 23:25:00,"488 Spruce St, Austin, TX 73301",8,2.99, Austin, TX 73301,23
244904,Lightning Charging Cable,1,14.95,2019-08-19 22:20:00,"293 Lakeview St, San Francisco, CA 94016",8,14.95, San Francisco, CA 94016,22
244904,AA Batteries (4-pack),1,3.84,2019-08-19 22:20:00,"293 Lakeview St, San Francisco, CA 94016",8,3.84, San Francisco, CA 94016,22
244937,iPhone,1,700.0,2019-08-16 06:41:00,"699 7th St, New York City, NY 10001",8,700.0, New York City, NY 10001,6
244937,Lightning Charging Cable,1,14.95,2019-08-16 06:41:00,"699 7th St, New York City, NY 10001",8,14.95, New York City, NY 10001,6
244942,Apple Airpods Headphones,1,150.0,2019-08-17 13:05:00,"331 Ridge St, Portland, OR 97035",8,150.0, Portland, OR 97035,13
244942,AAA Batteries (4-pack),1,2.99,2019-08-17 13:05:00,"331 Ridge St, Portland, OR 97035",8,2.99, Portland, OR 97035,13
244945,Wired Headphones,1,11.99,2019-08-03 14:19:00,"463 Wilson St, San Francisco, CA 94016",8,11.99, San Francisco, CA 94016,14
244945,ThinkPad Laptop,1,999.99,2019-08-03 14:19:00,"463 Wilson St, San Francisco, CA 94016",8,999.99, San Francisco, CA 94016,14
244991,iPhone,1,700.0,2019-08-04 07:09:00,"503 Highland St, Los Angeles, CA 90001",8,700.0, Los Angeles, CA 90001,7
244991,Lightning Charging Cable,1,14.95,2019-08-04 07:09:00,"503 Highland St, Los Angeles, CA 90001",8,14.95, Los Angeles, CA 90001,7
244995,Google Phone,1,600.0,2019-08-13 19:11:00,"684 Walnut St, San Francisco, CA 94016",8,600.0, San Francisco, CA 94016,19
244995,USB-C Charging Cable,1,11.95,2019-08-13 19:11:00,"684 Walnut St, San Francisco, CA 94016",8,11.95, San Francisco, CA 94016,19
245008,Google Phone,1,600.0,2019-08-02 11:42:00,"371 Jefferson St, New York City, NY 10001",8,600.0, New York City, NY 10001,11
245008,USB-C Charging Cable,1,11.95,2019-08-02 11:42:00,"371 Jefferson St, New York City, NY 10001",8,11.95, New York City, NY 10001,11
245008,Wired Headphones,1,11.99,2019-08-02 11:42:00,"371 Jefferson St, New York City, NY 10001",8,11.99, New York City, NY 10001,11
245044,AAA Batteries (4-pack),1,2.99,2019-08-22 15:46:00,"21 Walnut St, Los Angeles, CA 90001",8,2.99, Los Angeles, CA 90001,15
245044,AA Batteries (4-pack),1,3.84,2019-08-22 15:46:00,"21 Walnut St, Los Angeles, CA 90001",8,3.84, Los Angeles, CA 90001,15
245056,iPhone,1,700.0,2019-08-10 12:28:00,"489 Walnut St, Austin, TX 73301",8,700.0, Austin, TX 73301,12
245056,Lightning Charging Cable,1,14.95,2019-08-10 12:28:00,"489 Walnut St, Austin, TX 73301",8,14.95, Austin, TX 73301,12
245088,iPhone,1,700.0,2019-08-29 18:06:00,"377 Sunset St, Boston, MA 02215",8,700.0, Boston, MA 02215,18
245088,Lightning Charging Cable,1,14.95,2019-08-29 18:06:00,"377 Sunset St, Boston, MA 02215",8,14.95, Boston, MA 02215,18
245089,iPhone,1,700.0,2019-08-02 19:14:00,"961 Lake St, San Francisco, CA 94016",8,700.0, San Francisco, CA 94016,19
245089,Wired Headphones,1,11.99,2019-08-02 19:14:00,"961 Lake St, San Francisco, CA 94016",8,11.99, San Francisco, CA 94016,19
245092,Wired Headphones,1,11.99,2019-08-29 20:52:00,"591 1st St, San Francisco, CA 94016",8,11.99, San Francisco, CA 94016,20
245092,Lightning Charging Cable,1,14.95,2019-08-29 20:52:00,"591 1st St, San Francisco, CA 94016",8,14.95, San Francisco, CA 94016,20
245100,Google Phone,1,600.0,2019-08-31 11:48:00,"453 Lake St, New York City, NY 10001",8,600.0, New York City, NY 10001,11
245100,USB-C Charging Cable,1,11.95,2019-08-31 11:48:00,"453 Lake St, New York City, NY 10001",8,11.95, New York City, NY 10001,11
245112,Vareebadd Phone,1,400.0,2019-08-30 11:34:00,"512 North St, Los Angeles, CA 90001",8,400.0, Los Angeles, CA 90001,11
245112,Wired Headphones,1,11.99,2019-08-30 11:34:00,"512 North St, Los Angeles, CA 90001",8,11.99, Los Angeles, CA 90001,11
245133,ThinkPad Laptop,1,999.99,2019-08-01 13:15:00,"324 Wilson St, Dallas, TX 75001",8,999.99, Dallas, TX 75001,13
245133,Flatscreen TV,1,300.0,2019-08-01 13:15:00,"324 Wilson St, Dallas, TX 75001",8,300.0, Dallas, TX 75001,13
245151,iPhone,1,700.0,2019-08-07 08:50:00,"987 13th St, San Francisco, CA 94016",8,700.0, San Francisco, CA 94016,8
245151,Apple Airpods Headphones,1,150.0,2019-08-07 08:50:00,"987 13th St, San Francisco, CA 94016",8,150.0, San Francisco, CA 94016,8
245190,Lightning Charging Cable,1,14.95,2019-08-07 14:02:00,"844 Cherry St, San Francisco, CA 94016",8,14.95, San Francisco, CA 94016,14
245190,Wired Headphones,1,11.99,2019-08-07 14:02:00,"844 Cherry St, San Francisco, CA 94016",8,11.99, San Francisco, CA 94016,14
245312,Vareebadd Phone,1,400.0,2019-08-21 16:51:00,"899 Elm St, Dallas, TX 75001",8,400.0, Dallas, TX 75001,16
245312,USB-C Charging Cable,1,11.95,2019-08-21 16:51:00,"899 Elm St, Dallas, TX 75001",8,11.95, Dallas, TX 75001,16
245317,iPhone,1,700.0,2019-08-29 13:54:00,"947 Wilson St, San Francisco, CA 94016",8,700.0, San Francisco, CA 94016,13
245317,Lightning Charging Cable,1,14.95,2019-08-29 13:54:00,"947 Wilson St, San Francisco, CA 94016",8,14.95, San Francisco, CA 94016,13
245353,Google Phone,1,600.0,2019-08-01 13:15:00,"691 7th St, San Francisco, CA 94016",8,600.0, San Francisco, CA 94016,13
245353,USB-C Charging Cable,1,11.95,2019-08-01 13:15:00,"691 7th St, San Francisco, CA 94016",8,11.95, San Francisco, CA 94016,13
245371,Lightning Charging Cable,1,14.95,2019-08-13 13:17:00,"915 Dogwood St, Seattle, WA 98101",8,14.95, Seattle, WA 98101,13
245371,AA Batteries (4-pack),1,3.84,2019-08-13 13:17:00,"915 Dogwood St, Seattle, WA 98101",8,3.84, Seattle, WA 98101,13
245415,USB-C Charging Cable,1,11.95,2019-08-20 21:55:00,"183 Spruce St, Seattle, WA 98101",8,11.95, Seattle, WA 98101,21
245415,AA Batteries (4-pack),1,3.84,2019-08-20 21:55:00,"183 Spruce St, Seattle, WA 98101",8,3.84, Seattle, WA 98101,21
245465,AAA Batteries (4-pack),1,2.99,2019-08-23 15:44:00,"299 River St, New York City, NY 10001",8,2.99, New York City, NY 10001,15
245465,20in Monitor,1,109.99,2019-08-23 15:44:00,"299 River St, New York City, NY 10001",8,109.99, New York City, NY 10001,15
245468,iPhone,1,700.0,2019-08-10 15:28:00,"733 2nd St, San Francisco, CA 94016",8,700.0, San Francisco, CA 94016,15
245468,Lightning Charging Cable,1,14.95,2019-08-10 15:28:00,"733 2nd St, San Francisco, CA 94016",8,14.95, San Francisco, CA 94016,15
245497,iPhone,1,700.0,2019-08-14 16:39:00,"741 North St, Seattle, WA 98101",8,700.0, Seattle, WA 98101,16
245497,Lightning Charging Cable,1,14.95,2019-08-14 16:39:00,"741 North St, Seattle, WA 98101",8,14.95, Seattle, WA 98101,16
245551,Bose SoundSport Headphones,1,99.99,2019-08-22 16:40:00,"454 Adams St, San Francisco, CA 94016",8,99.99, San Francisco, CA 94016,16
245551,Flatscreen TV,1,300.0,2019-08-22 16:40:00,"454 Adams St, San Francisco, CA 94016",8,300.0, San Francisco, CA 94016,16
245564,Google Phone,1,600.0,2019-08-24 22:36:00,"57 12th St, New York City, NY 10001",8,600.0, New York City, NY 10001,22
245564,Bose SoundSport Headphones,1,99.99,2019-08-24 22:36:00,"57 12th St, New York City, NY 10001",8,99.99, New York City, NY 10001,22
245600,Google Phone,1,600.0,2019-08-04 08:53:00,"389 5th St, Austin, TX 73301",8,600.0, Austin, TX 73301,8
245600,Bose SoundSport Headphones,1,99.99,2019-08-04 08:53:00,"389 5th St, Austin, TX 73301",8,99.99, Austin, TX 73301,8
245602,iPhone,1,700.0,2019-08-14 11:50:00,"584 Lake St, New York City, NY 10001",8,700.0, New York City, NY 10001,11
245602,Wired Headphones,1,11.99,2019-08-14 11:50:00,"584 Lake St, New York City, NY 10001",8,11.99, New York City, NY 10001,11
245615,Google Phone,1,600.0,2019-08-27 11:05:00,"538 Cedar St, Portland, OR 97035",8,600.0, Portland, OR 97035,11
245615,USB-C Charging Cable,1,11.95,2019-08-27 11:05:00,"538 Cedar St, Portland, OR 97035",8,11.95, Portland, OR 97035,11
245697,iPhone,1,700.0,2019-08-24 16:58:00,"824 Walnut St, Portland, ME 04101",8,700.0, Portland, ME 04101,16
245697,Lightning Charging Cable,1,14.95,2019-08-24 16:58:00,"824 Walnut St, Portland, ME 04101",8,14.95, Portland, ME 04101,16
245697,Wired Headphones,1,11.99,2019-08-24 16:58:00,"824 Walnut St, Portland, ME 04101",8,11.99, Portland, ME 04101,16
245704,Bose SoundSport Headphones,1,99.99,2019-08-22 11:58:00,"960 12th St, San Francisco, CA 94016",8,99.99, San Francisco, CA 94016,11
245704,AA Batteries (4-pack),1,3.84,2019-08-22 11:58:00,"960 12th St, San Francisco, CA 94016",8,3.84, San Francisco, CA 94016,11
245763,AAA Batteries (4-pack),1,2.99,2019-08-01 20:44:00,"547 13th St, Boston, MA 02215",8,2.99, Boston, MA 02215,20
245763,Wired Headphones,1,11.99,2019-08-01 20:44:00,"547 13th St, Boston, MA 02215",8,11.99, Boston, MA 02215,20
245803,Apple Airpods Headphones,1,150.0,2019-08-13 06:19:00,"630 1st St, Los Angeles, CA 90001",8,150.0, Los Angeles, CA 90001,6
245803,USB-C Charging Cable,1,11.95,2019-08-13 06:19:00,"630 1st St, Los Angeles, CA 90001",8,11.95, Los Angeles, CA 90001,6
245840,Flatscreen TV,1,300.0,2019-08-05 12:05:00,"434 Walnut St, San Francisco, CA 94016",8,300.0, San Francisco, CA 94016,12
245840,Lightning Charging Cable,1,14.95,2019-08-05 12:05:00,"434 Walnut St, San Francisco, CA 94016",8,14.95, San Francisco, CA 94016,12
245851,AA Batteries (4-pack),1,3.84,2019-08-10 23:52:00,"865 Park St, San Francisco, CA 94016",8,3.84, San Francisco, CA 94016,23
245851,Bose SoundSport Headphones,1,99.99,2019-08-10 23:52:00,"865 Park St, San Francisco, CA 94016",8,99.99, San Francisco, CA 94016,23
245982,Google Phone,1,600.0,2019-08-31 15:29:00,"932 Wilson St, Seattle, WA 98101",8,600.0, Seattle, WA 98101,15
245982,Wired Headphones,1,11.99,2019-08-31 15:29:00,"932 Wilson St, Seattle, WA 98101",8,11.99, Seattle, WA 98101,15
246009,Vareebadd Phone,1,400.0,2019-08-19 12:11:00,"389 2nd St, San Francisco, CA 94016",8,400.0, San Francisco, CA 94016,12
246009,USB-C Charging Cable,1,11.95,2019-08-19 12:11:00,"389 2nd St, San Francisco, CA 94016",8,11.95, San Francisco, CA 94016,12
246011,AAA Batteries (4-pack),3,2.99,2019-08-31 15:09:00,"703 Jefferson St, New York City, NY 10001",8,8.97, New York City, NY 10001,15
246011,Bose SoundSport Headphones,1,99.99,2019-08-31 15:09:00,"703 Jefferson St, New York City, NY 10001",8,99.99, New York City, NY 10001,15
246016,Lightning Charging Cable,1,14.95,2019-08-29 09:19:00,"281 Jefferson St, Seattle, WA 98101",8,14.95, Seattle, WA 98101,9
246016,27in FHD Monitor,1,149.99,2019-08-29 09:19:00,"281 Jefferson St, Seattle, WA 98101",8,149.99, Seattle, WA 98101,9
246041,Lightning Charging Cable,1,14.95,2019-08-26 13:17:00,"520 West St, San Francisco, CA 94016",8,14.95, San Francisco, CA 94016,13
246041,USB-C Charging Cable,1,11.95,2019-08-26 13:17:00,"520 West St, San Francisco, CA 94016",8,11.95, San Francisco, CA 94016,13
246073,Vareebadd Phone,1,400.0,2019-08-16 20:16:00,"576 Lakeview St, Austin, TX 73301",8,400.0, Austin, TX 73301,20
246073,USB-C Charging Cable,1,11.95,2019-08-16 20:16:00,"576 Lakeview St, Austin, TX 73301",8,11.95, Austin, TX 73301,20
246080,Google Phone,1,600.0,2019-08-24 18:25:00,"951 South St, San Francisco, CA 94016",8,600.0, San Francisco, CA 94016,18
246080,Wired Headphones,1,11.99,2019-08-24 18:25:00,"951 South St, San Francisco, CA 94016",8,11.99, San Francisco, CA 94016,18
246084,Bose SoundSport Headphones,1,99.99,2019-08-17 14:34:00,"731 Cherry St, Dallas, TX 75001",8,99.99, Dallas, TX 75001,14
246084,Bose SoundSport Headphones,1,99.99,2019-08-17 14:34:00,"731 Cherry St, Dallas, TX 75001",8,99.99, Dallas, TX 75001,14
246088,Google Phone,1,600.0,2019-08-26 00:00:00,"506 Jefferson St, Los Angeles, CA 90001",8,600.0, Los Angeles, CA 90001,0
246088,Wired Headphones,1,11.99,2019-08-26 00:00:00,"506 Jefferson St, Los Angeles, CA 90001",8,11.99, Los Angeles, CA 90001,0
246089,iPhone,1,700.0,2019-08-17 19:19:00,"337 West St, San Francisco, CA 94016",8,700.0, San Francisco, CA 94016,19
246089,Lightning Charging Cable,1,14.95,2019-08-17 19:19:00,"337 West St, San Francisco, CA 94016",8,14.95, San Francisco, CA 94016,19
246092,USB-C Charging Cable,1,11.95,2019-08-03 09:47:00,"175 Main St, Los Angeles, CA 90001",8,11.95, Los Angeles, CA 90001,9
246092,USB-C Charging Cable,1,11.95,2019-08-03 09:47:00,"175 Main St, Los Angeles, CA 90001",8,11.95, Los Angeles, CA 90001,9
246128,Lightning Charging Cable,1,14.95,2019-08-29 17:53:00,"233 Washington St, Atlanta, GA 30301",8,14.95, Atlanta, GA 30301,17
246128,USB-C Charging Cable,1,11.95,2019-08-29 17:53:00,"233 Washington St, Atlanta, GA 30301",8,11.95, Atlanta, GA 30301,17
246154,34in Ultrawide Monitor,1,379.99,2019-08-19 19:52:00,"627 Spruce St, Boston, MA 02215",8,379.99, Boston, MA 02215,19
246154,ThinkPad Laptop,1,999.99,2019-08-19 19:52:00,"627 Spruce St, Boston, MA 02215",8,999.99, Boston, MA 02215,19
246165,USB-C Charging Cable,2,11.95,2019-08-11 14:40:00,"408 Elm St, Dallas, TX 75001",8,23.9, Dallas, TX 75001,14
246165,AAA Batteries (4-pack),1,2.99,2019-08-11 14:40:00,"408 Elm St, Dallas, TX 75001",8,2.99, Dallas, TX 75001,14
246197,iPhone,1,700.0,2019-08-27 02:30:00,"718 Sunset St, Dallas, TX 75001",8,700.0, Dallas, TX 75001,2
246197,AA Batteries (4-pack),1,3.84,2019-08-27 02:30:00,"718 Sunset St, Dallas, TX 75001",8,3.84, Dallas, TX 75001,2
246248,AAA Batteries (4-pack),2,2.99,2019-08-11 19:38:00,"283 Forest St, San Francisco, CA 94016",8,5.98, San Francisco, CA 94016,19
246248,USB-C Charging Cable,1,11.95,2019-08-11 19:38:00,"283 Forest St, San Francisco, CA 94016",8,11.95, San Francisco, CA 94016,19
246262,Wired Headphones,1,11.99,2019-08-13 16:57:00,"907 10th St, San Francisco, CA 94016",8,11.99, San Francisco, CA 94016,16
246262,USB-C Charging Cable,1,11.95,2019-08-13 16:57:00,"907 10th St, San Francisco, CA 94016",8,11.95, San Francisco, CA 94016,16
246275,Lightning Charging Cable,1,14.95,2019-08-26 00:17:00,"491 Lake St, San Francisco, CA 94016",8,14.95, San Francisco, CA 94016,0
246275,Lightning Charging Cable,1,14.95,2019-08-26 00:17:00,"491 Lake St, San Francisco, CA 94016",8,14.95, San Francisco, CA 94016,0
246286,Google Phone,1,600.0,2019-08-16 19:15:00,"758 8th St, Seattle, WA 98101",8,600.0, Seattle, WA 98101,19
246286,Bose SoundSport Headphones,1,99.99,2019-08-16 19:15:00,"758 8th St, Seattle, WA 98101",8,99.99, Seattle, WA 98101,19
246438,iPhone,1,700.0,2019-08-01 22:17:00,"542 11th St, Atlanta, GA 30301",8,700.0, Atlanta, GA 30301,22
246438,Lightning Charging Cable,1,14.95,2019-08-01 22:17:00,"542 11th St, Atlanta, GA 30301",8,14.95, Atlanta, GA 30301,22
246539,USB-C Charging Cable,1,11.95,2019-08-28 14:22:00,"102 Center St, Dallas, TX 75001",8,11.95, Dallas, TX 75001,14
246539,Lightning Charging Cable,1,14.95,2019-08-28 14:22:00,"102 Center St, Dallas, TX 75001",8,14.95, Dallas, TX 75001,14
246602,34in Ultrawide Monitor,1,379.99,2019-08-01 14:05:00,"490 Sunset St, Seattle, WA 98101",8,379.99, Seattle, WA 98101,14
246602,34in Ultrawide Monitor,1,379.99,2019-08-01 14:05:00,"490 Sunset St, Seattle, WA 98101",8,379.99, Seattle, WA 98101,14
246604,iPhone,1,700.0,2019-08-26 12:15:00,"100 Spruce St, Atlanta, GA 30301",8,700.0, Atlanta, GA 30301,12
246604,Lightning Charging Cable,1,14.95,2019-08-26 12:15:00,"100 Spruce St, Atlanta, GA 30301",8,14.95, Atlanta, GA 30301,12
246636,Google Phone,1,600.0,2019-08-07 01:09:00,"930 Elm St, Los Angeles, CA 90001",8,600.0, Los Angeles, CA 90001,1
246636,Wired Headphones,1,11.99,2019-08-07 01:09:00,"930 Elm St, Los Angeles, CA 90001",8,11.99, Los Angeles, CA 90001,1
246637,Lightning Charging Cable,1,14.95,2019-08-09 20:43:00,"696 Meadow St, Los Angeles, CA 90001",8,14.95, Los Angeles, CA 90001,20
246637,Flatscreen TV,1,300.0,2019-08-09 20:43:00,"696 Meadow St, Los Angeles, CA 90001",8,300.0, Los Angeles, CA 90001,20
246655,iPhone,1,700.0,2019-08-18 17:56:00,"636 Main St, Seattle, WA 98101",8,700.0, Seattle, WA 98101,17
246655,Lightning Charging Cable,1,14.95,2019-08-18 17:56:00,"636 Main St, Seattle, WA 98101",8,14.95, Seattle, WA 98101,17
246656,iPhone,1,700.0,2019-08-10 18:20:00,"245 11th St, Los Angeles, CA 90001",8,700.0, Los Angeles, CA 90001,18
246656,Lightning Charging Cable,1,14.95,2019-08-10 18:20:00,"245 11th St, Los Angeles, CA 90001",8,14.95, Los Angeles, CA 90001,18
246656,Apple Airpods Headphones,1,150.0,2019-08-10 18:20:00,"245 11th St, Los Angeles, CA 90001",8,150.0, Los Angeles, CA 90001,18
246715,AA Batteries (4-pack),1,3.84,2019-08-22 18:29:00,"787 8th St, Seattle, WA 98101",8,3.84, Seattle, WA 98101,18
246715,34in Ultrawide Monitor,1,379.99,2019-08-22 18:29:00,"787 8th St, Seattle, WA 98101",8,379.99, Seattle, WA 98101,18
246724,Vareebadd Phone,1,400.0,2019-08-16 08:37:00,"11 Jefferson St, Los Angeles, CA 90001",8,400.0, Los Angeles, CA 90001,8
246724,AA Batteries (4-pack),1,3.84,2019-08-16 08:37:00,"11 Jefferson St, Los Angeles, CA 90001",8,3.84, Los Angeles, CA 90001,8
246759,Flatscreen TV,1,300.0,2019-08-12 12:06:00,"109 9th St, New York City, NY 10001",8,300.0, New York City, NY 10001,12
246759,iPhone,1,700.0,2019-08-12 12:06:00,"109 9th St, New York City, NY 10001",8,700.0, New York City, NY 10001,12
246783,27in 4K Gaming Monitor,1,389.99,2019-08-17 08:14:00,"812 Jefferson St, Austin, TX 73301",8,389.99, Austin, TX 73301,8
246783,ThinkPad Laptop,1,999.99,2019-08-17 08:14:00,"812 Jefferson St, Austin, TX 73301",8,999.99, Austin, TX 73301,8
246797,Vareebadd Phone,1,400.0,2019-08-25 21:21:00,"55 Lake St, Austin, TX 73301",8,400.0, Austin, TX 73301,21
246797,USB-C Charging Cable,1,11.95,2019-08-25 21:21:00,"55 Lake St, Austin, TX 73301",8,11.95, Austin, TX 73301,21
246821,Google Phone,1,600.0,2019-08-09 09:46:00,"509 Dogwood St, Los Angeles, CA 90001",8,600.0, Los Angeles, CA 90001,9
246821,USB-C Charging Cable,1,11.95,2019-08-09 09:46:00,"509 Dogwood St, Los Angeles, CA 90001",8,11.95, Los Angeles, CA 90001,9
246943,iPhone,1,700.0,2019-08-01 17:37:00,"337 Lincoln St, Los Angeles, CA 90001",8,700.0, Los Angeles, CA 90001,17
246943,Apple Airpods Headphones,1,150.0,2019-08-01 17:37:00,"337 Lincoln St, Los Angeles, CA 90001",8,150.0, Los Angeles, CA 90001,17
246996,Lightning Charging Cable,1,14.95,2019-08-30 22:23:00,"194 Dogwood St, Boston, MA 02215",8,14.95, Boston, MA 02215,22
246996,AA Batteries (4-pack),1,3.84,2019-08-30 22:23:00,"194 Dogwood St, Boston, MA 02215",8,3.84, Boston, MA 02215,22
247006,iPhone,1,700.0,2019-08-12 18:51:00,"319 8th St, San Francisco, CA 94016",8,700.0, San Francisco, CA 94016,18
247006,Apple Airpods Headphones,1,150.0,2019-08-12 18:51:00,"319 8th St, San Francisco, CA 94016",8,150.0, San Francisco, CA 94016,18
247033,iPhone,1,700.0,2019-08-04 19:03:00,"831 10th St, Seattle, WA 98101",8,700.0, Seattle, WA 98101,19
247033,Lightning Charging Cable,1,14.95,2019-08-04 19:03:00,"831 10th St, Seattle, WA 98101",8,14.95, Seattle, WA 98101,19
247041,AAA Batteries (4-pack),2,2.99,2019-08-07 16:38:00,"367 2nd St, Los Angeles, CA 90001",8,5.98, Los Angeles, CA 90001,16
247041,AAA Batteries (4-pack),2,2.99,2019-08-07 16:38:00,"367 2nd St, Los Angeles, CA 90001",8,5.98, Los Angeles, CA 90001,16
247056,AA Batteries (4-pack),1,3.84,2019-08-13 10:04:00,"215 Adams St, Boston, MA 02215",8,3.84, Boston, MA 02215,10
247056,USB-C Charging Cable,1,11.95,2019-08-13 10:04:00,"215 Adams St, Boston, MA 02215",8,11.95, Boston, MA 02215,10
247063,iPhone,1,700.0,2019-08-13 22:35:00,"100 Jefferson St, Los Angeles, CA 90001",8,700.0, Los Angeles, CA 90001,22
247063,Apple Airpods Headphones,1,150.0,2019-08-13 22:35:00,"100 Jefferson St, Los Angeles, CA 90001",8,150.0, Los Angeles, CA 90001,22
247075,USB-C Charging Cable,1,11.95,2019-08-10 19:18:00,"213 Main St, New York City, NY 10001",8,11.95, New York City, NY 10001,19
247075,USB-C Charging Cable,1,11.95,2019-08-10 19:18:00,"213 Main St, New York City, NY 10001",8,11.95, New York City, NY 10001,19
247089,USB-C Charging Cable,1,11.95,2019-08-31 16:08:00,"247 Jackson St, San Francisco, CA 94016",8,11.95, San Francisco, CA 94016,16
247089,Lightning Charging Cable,1,14.95,2019-08-31 16:08:00,"247 Jackson St, San Francisco, CA 94016",8,14.95, San Francisco, CA 94016,16
247127,Google Phone,1,600.0,2019-08-29 21:08:00,"306 River St, Boston, MA 02215",8,600.0, Boston, MA 02215,21
247127,Wired Headphones,2,11.99,2019-08-29 21:08:00,"306 River St, Boston, MA 02215",8,23.98, Boston, MA 02215,21
247149,iPhone,1,700.0,2019-08-29 00:48:00,"725 Elm St, New York City, NY 10001",8,700.0, New York City, NY 10001,0
247149,Wired Headphones,1,11.99,2019-08-29 00:48:00,"725 Elm St, New York City, NY 10001",8,11.99, New York City, NY 10001,0
247180,Google Phone,1,600.0,2019-08-25 18:36:00,"752 Center St, San Francisco, CA 94016",8,600.0, San Francisco, CA 94016,18
247180,USB-C Charging Cable,1,11.95,2019-08-25 18:36:00,"752 Center St, San Francisco, CA 94016",8,11.95, San Francisco, CA 94016,18
247195,Lightning Charging Cable,1,14.95,2019-08-05 22:36:00,"433 South St, Atlanta, GA 30301",8,14.95, Atlanta, GA 30301,22
247195,USB-C Charging Cable,1,11.95,2019-08-05 22:36:00,"433 South St, Atlanta, GA 30301",8,11.95, Atlanta, GA 30301,22
247238,USB-C Charging Cable,1,11.95,2019-08-16 16:55:00,"297 Sunset St, New York City, NY 10001",8,11.95, New York City, NY 10001,16
247238,Bose SoundSport Headphones,1,99.99,2019-08-16 16:55:00,"297 Sunset St, New York City, NY 10001",8,99.99, New York City, NY 10001,16
247264,iPhone,1,700.0,2019-08-25 20:14:00,"953 4th St, Boston, MA 02215",8,700.0, Boston, MA 02215,20
247264,Lightning Charging Cable,1,14.95,2019-08-25 20:14:00,"953 4th St, Boston, MA 02215",8,14.95, Boston, MA 02215,20
247264,Wired Headphones,1,11.99,2019-08-25 20:14:00,"953 4th St, Boston, MA 02215",8,11.99, Boston, MA 02215,20
247293,Apple Airpods Headphones,1,150.0,2019-08-11 10:15:00,"391 South St, Dallas, TX 75001",8,150.0, Dallas, TX 75001,10
247293,AAA Batteries (4-pack),2,2.99,2019-08-11 10:15:00,"391 South St, Dallas, TX 75001",8,5.98, Dallas, TX 75001,10
247319,iPhone,1,700.0,2019-08-20 19:56:00,"133 North St, Boston, MA 02215",8,700.0, Boston, MA 02215,19
247319,Lightning Charging Cable,1,14.95,2019-08-20 19:56:00,"133 North St, Boston, MA 02215",8,14.95, Boston, MA 02215,19
247331,Macbook Pro Laptop,1,1700.0,2019-08-05 18:11:00,"594 Lake St, Austin, TX 73301",8,1700.0, Austin, TX 73301,18
247331,Bose SoundSport Headphones,1,99.99,2019-08-05 18:11:00,"594 Lake St, Austin, TX 73301",8,99.99, Austin, TX 73301,18
247342,Google Phone,1,600.0,2019-08-30 22:03:00,"475 West St, Dallas, TX 75001",8,600.0, Dallas, TX 75001,22
247342,Bose SoundSport Headphones,1,99.99,2019-08-30 22:03:00,"475 West St, Dallas, TX 75001",8,99.99, Dallas, TX 75001,22
247385,USB-C Charging Cable,1,11.95,2019-08-20 22:28:00,"569 Lincoln St, Atlanta, GA 30301",8,11.95, Atlanta, GA 30301,22
247385,Apple Airpods Headphones,1,150.0,2019-08-20 22:28:00,"569 Lincoln St, Atlanta, GA 30301",8,150.0, Atlanta, GA 30301,22
247386,USB-C Charging Cable,1,11.95,2019-08-17 14:55:00,"609 Madison St, San Francisco, CA 94016",8,11.95, San Francisco, CA 94016,14
247386,Wired Headphones,1,11.99,2019-08-17 14:55:00,"609 Madison St, San Francisco, CA 94016",8,11.99, San Francisco, CA 94016,14
247390,Lightning Charging Cable,1,14.95,2019-08-20 02:27:00,"234 7th St, San Francisco, CA 94016",8,14.95, San Francisco, CA 94016,2
247390,20in Monitor,1,109.99,2019-08-20 02:27:00,"234 7th St, San Francisco, CA 94016",8,109.99, San Francisco, CA 94016,2
247391,iPhone,1,700.0,2019-08-28 22:32:00,"735 9th St, Austin, TX 73301",8,700.0, Austin, TX 73301,22
247391,Lightning Charging Cable,1,14.95,2019-08-28 22:32:00,"735 9th St, Austin, TX 73301",8,14.95, Austin, TX 73301,22
247435,iPhone,1,700.0,2019-08-30 16:43:00,"940 9th St, Boston, MA 02215",8,700.0, Boston, MA 02215,16
247435,Apple Airpods Headphones,1,150.0,2019-08-30 16:43:00,"940 9th St, Boston, MA 02215",8,150.0, Boston, MA 02215,16
247457,iPhone,1,700.0,2019-08-08 22:58:00,"132 Wilson St, Portland, ME 04101",8,700.0, Portland, ME 04101,22
247457,Lightning Charging Cable,1,14.95,2019-08-08 22:58:00,"132 Wilson St, Portland, ME 04101",8,14.95, Portland, ME 04101,22
247463,iPhone,1,700.0,2019-08-21 20:00:00,"977 West St, New York City, NY 10001",8,700.0, New York City, NY 10001,20
247463,Lightning Charging Cable,1,14.95,2019-08-21 20:00:00,"977 West St, New York City, NY 10001",8,14.95, New York City, NY 10001,20
247490,USB-C Charging Cable,2,11.95,2019-08-20 21:17:00,"797 Lakeview St, New York City, NY 10001",8,23.9, New York City, NY 10001,21
247490,Wired Headphones,1,11.99,2019-08-20 21:17:00,"797 Lakeview St, New York City, NY 10001",8,11.99, New York City, NY 10001,21
